Species	Symbol	Ensembl	Family	Protein	Entrez ID
Canis_familiaris	-	ENSCAFG00000032104	zf-C2H2	ENSCAFP00000038161;	-
Canis_familiaris	-	ENSCAFG00000002441	zf-C2H2	ENSCAFP00000003564;	-
Canis_familiaris	ZBTB3	ENSCAFG00000015650	ZBTB	ENSCAFP00000023004;ENSCAFP00000023004;	-
Canis_familiaris	NKX2-6	ENSCAFG00000024691	Homeobox	ENSCAFP00000033778;	-
Canis_familiaris	-	ENSCAFG00000032488	zf-C2H2	ENSCAFP00000039107;	-
Canis_familiaris	BAZ2B	ENSCAFG00000009433	MBD	ENSCAFP00000013893;ENSCAFP00000013894;	478762
Canis_familiaris	-	ENSCAFG00000030553	ETS	ENSCAFP00000004379;	100688036
Canis_familiaris	ZSCAN23	ENSCAFG00000024985	zf-C2H2	ENSCAFP00000017525;	-
Canis_familiaris	PAX1	ENSCAFG00000005170	PAX	ENSCAFP00000007720;	485743
Canis_familiaris	ZNF527	ENSCAFG00000029594	zf-C2H2	ENSCAFP00000041412;	100855817
Canis_familiaris	ATF4	ENSCAFG00000001324	TF_bZIP	ENSCAFP00000001900;	474503
Canis_familiaris	ZNF180	ENSCAFG00000029871	zf-C2H2	ENSCAFP00000040989;	100685461
Canis_familiaris	HOXB4	ENSCAFG00000016849	Homeobox	ENSCAFP00000024777;	-
Canis_familiaris	SREBF2	ENSCAFG00000001013	bHLH	ENSCAFP00000001434;	481228
Canis_familiaris	ZBTB7A	ENSCAFG00000024335	ZBTB	ENSCAFP00000033113;ENSCAFP00000033113;	-
Canis_familiaris	GTF2IRD1	ENSCAFG00000011763	GTF2I	ENSCAFP00000017504;ENSCAFP00000017494;	489796
Canis_familiaris	SIM2	ENSCAFG00000009686	bHLH	ENSCAFP00000014237;	607987
Canis_familiaris	NFIA	ENSCAFG00000023117	CTF/NFI	ENSCAFP00000002210;ENSCAFP00000027814;	479552
Canis_familiaris	NR2E1	ENSCAFG00000003761	RXR-like	ENSCAFP00000030572;ENSCAFP00000005604;	475017
Canis_familiaris	GLIS3	ENSCAFG00000031499	zf-C2H2	ENSCAFP00000041683;	484179
Canis_familiaris	PIAS1	ENSCAFG00000017463	zf-MIZ	ENSCAFP00000025741;	478350
Canis_familiaris	MGA	ENSCAFG00000009662	T-box	ENSCAFP00000014202;ENSCAFP00000014203;	478266
Canis_familiaris	FERD3L	ENSCAFG00000002506	bHLH	ENSCAFP00000003654;	482340
Canis_familiaris	SP7	ENSCAFG00000025559	zf-C2H2	ENSCAFP00000035694;	607857
Canis_familiaris	ZNF536	ENSCAFG00000007601	zf-C2H2	ENSCAFP00000011272;	484609
Canis_familiaris	BATF	ENSCAFG00000017044	TF_bZIP	ENSCAFP00000025088;	611951
Canis_familiaris	ZNF592	ENSCAFG00000012909	zf-C2H2	ENSCAFP00000019018;	488751
Canis_familiaris	SOX18	ENSCAFG00000029278	HMG	ENSCAFP00000037654;	485984
Canis_familiaris	ZNF619	ENSCAFG00000032425	zf-C2H2	ENSCAFP00000039421;	-
Canis_familiaris	ANHX	ENSCAFG00000005892	Homeobox	ENSCAFP00000008822;	-
Canis_familiaris	SP6	ENSCAFG00000016810	zf-C2H2	ENSCAFP00000024720;	491047
Canis_familiaris	-	ENSCAFG00000032212	bHLH	ENSCAFP00000042346;	-
Canis_familiaris	HES4	ENSCAFG00000019350	bHLH	ENSCAFP00000028585;ENSCAFP00000037009;ENSCAFP00000036510;	489604
Canis_familiaris	GCM2	ENSCAFG00000009747	GCM	ENSCAFP00000014321;	488217
Canis_familiaris	MYT1	ENSCAFG00000013222	zf-C2HC	ENSCAFP00000019510;ENSCAFP00000037841;ENSCAFP00000040008;	485987
Canis_familiaris	-	ENSCAFG00000030356	zf-C2H2	ENSCAFP00000036909;	102151519
Canis_familiaris	ASCL2	ENSCAFG00000010103	bHLH	ENSCAFP00000014850;	483666
Canis_familiaris	NHLH1	ENSCAFG00000023513	bHLH	ENSCAFP00000031523;	488639
Canis_familiaris	FOXJ1	ENSCAFG00000005050	Fork_head	ENSCAFP00000007529;	475917
Canis_familiaris	MLXIP	ENSCAFG00000007965	bHLH	ENSCAFP00000011793;	477464
Canis_familiaris	ZNF408	ENSCAFG00000009143	zf-C2H2	ENSCAFP00000013443;	100856561
Canis_familiaris	-	ENSCAFG00000029179	zf-C2H2	ENSCAFP00000043165;	-
Canis_familiaris	RORC	ENSCAFG00000012884	THR-like	ENSCAFP00000019006;	483205
Canis_familiaris	ZNF12	ENSCAFG00000015948	zf-C2H2	ENSCAFP00000023470;	100683482
Canis_familiaris	-	ENSCAFG00000004548	zf-BED	ENSCAFP00000039655;	-
Canis_familiaris	ZNF264	ENSCAFG00000030732	zf-C2H2	ENSCAFP00000037096;	-
Canis_familiaris	MAEL	ENSCAFG00000015596	HMG	ENSCAFP00000032346;	490363
Canis_familiaris	ZNF410	ENSCAFG00000016876	zf-C2H2	ENSCAFP00000024823;	490776
Canis_familiaris	SALL2	ENSCAFG00000005676	zf-C2H2	ENSCAFP00000042422;ENSCAFP00000008481;	-
Canis_familiaris	IRX2	ENSCAFG00000010427	Homeobox	ENSCAFP00000015332;	488064
Canis_familiaris	-	ENSCAFG00000016520	CSD	ENSCAFP00000038512;	-
Canis_familiaris	PATZ1	ENSCAFG00000013087	ZBTB	ENSCAFP00000019281;ENSCAFP00000019281;ENSCAFP00000019277;ENSCAFP00000019277;	486365
Canis_familiaris	NFXL1	ENSCAFG00000001913	zf-NF-X1	ENSCAFP00000002814;	100687977
Canis_familiaris	-	ENSCAFG00000031019	zf-C2H2	ENSCAFP00000040252;	111089966
Canis_familiaris	NEUROD4	ENSCAFG00000006347	bHLH	ENSCAFP00000009509;	100687079
Canis_familiaris	SIM1	ENSCAFG00000003538	bHLH	ENSCAFP00000005258;	481937
Canis_familiaris	DMRTC2	ENSCAFG00000004988	DM	ENSCAFP00000007422;	102155486
Canis_familiaris	-	ENSCAFG00000031827	zf-C2H2	ENSCAFP00000038381;	-
Canis_familiaris	-	ENSCAFG00000014260	HMG	ENSCAFP00000021044;	-
Canis_familiaris	NR5A2	ENSCAFG00000011176	SF-like	ENSCAFP00000016464;	490252
Canis_familiaris	NKX2-2	ENSCAFG00000005173	Homeobox	ENSCAFP00000007724;	485744
Canis_familiaris	HOXC11	ENSCAFG00000025599	Homeobox	ENSCAFP00000009922;	100688428
Canis_familiaris	MSX2	ENSCAFG00000016731	Homeobox	ENSCAFP00000024602;ENSCAFP00000041488;	403663
Canis_familiaris	KLF7	ENSCAFG00000013485	zf-C2H2	ENSCAFP00000019856;ENSCAFP00000019859;	478885
Canis_familiaris	CREBZF	ENSCAFG00000025351	TF_bZIP	ENSCAFP00000035198;ENSCAFP00000042348;	476783
Canis_familiaris	TP63	ENSCAFG00000013961	P53	ENSCAFP00000020585;	488125
Canis_familiaris	ALX1	ENSCAFG00000005972	Homeobox	ENSCAFP00000008953;	482587
Canis_familiaris	CSDC2	ENSCAFG00000001051	CSD	ENSCAFP00000001486;	-
Canis_familiaris	ALX3	ENSCAFG00000019795	Homeobox	ENSCAFP00000029305;	-
Canis_familiaris	GRHL2	ENSCAFG00000000587	CP2	ENSCAFP00000041262;ENSCAFP00000042428;ENSCAFP00000000827;	481985
Canis_familiaris	MITF	ENSCAFG00000006496	bHLH	ENSCAFP00000036381;ENSCAFP00000009727;	415126
Canis_familiaris	NR3C2	ENSCAFG00000007813	ESR-like	ENSCAFP00000011569;	475461
Canis_familiaris	ZFP36L1	ENSCAFG00000016497	zf-CCCH	ENSCAFP00000024272;	490748
Canis_familiaris	LHX8	ENSCAFG00000020401	Homeobox	ENSCAFP00000043085;ENSCAFP00000030256;	490209
Canis_familiaris	-	ENSCAFG00000029067	zf-C2H2	ENSCAFP00000038028;	111089988
Canis_familiaris	NKX2-8	ENSCAFG00000028557	Homeobox	ENSCAFP00000037496;	609776
Canis_familiaris	HES3	ENSCAFG00000019571	bHLH	ENSCAFP00000028943;	489629
Canis_familiaris	TCF7	ENSCAFG00000000990	HMG	ENSCAFP00000001404;	-
Canis_familiaris	HNF4A	ENSCAFG00000009411	RXR-like	ENSCAFP00000013863;	485884
Canis_familiaris	-	ENSCAFG00000005772	TF_bZIP	ENSCAFP00000008633;	-
Canis_familiaris	-	ENSCAFG00000018879	PC4	ENSCAFP00000027846;	479283
Canis_familiaris	LHX5	ENSCAFG00000009121	Homeobox	ENSCAFP00000013426;	486283
Canis_familiaris	RARB	ENSCAFG00000005727	THR-like	ENSCAFP00000008570;	477045
Canis_familiaris	GABPA	ENSCAFG00000008512	ETS	ENSCAFP00000012511;	478394
Canis_familiaris	-	ENSCAFG00000032448	zf-C2H2	ENSCAFP00000037121;	100687710
Canis_familiaris	ZNF513	ENSCAFG00000004909	zf-C2H2	ENSCAFP00000007318;	483012
Canis_familiaris	-	ENSCAFG00000023214	Homeobox	ENSCAFP00000030827;	102153369
Canis_familiaris	ZNF644	ENSCAFG00000020190	zf-C2H2	ENSCAFP00000029950;	479957
Canis_familiaris	ADNP	ENSCAFG00000011576	Homeobox	ENSCAFP00000016999;ENSCAFP00000039409;	485927
Canis_familiaris	ZNF770	ENSCAFG00000029228	zf-C2H2	ENSCAFP00000040077;	100687020
Canis_familiaris	MYF5	ENSCAFG00000005808	bHLH	ENSCAFP00000008695;	482582
Canis_familiaris	IKZF4	ENSCAFG00000030801	zf-C2H2	ENSCAFP00000036535;	481104
Canis_familiaris	ZNF35	ENSCAFG00000030878	zf-C2H2	ENSCAFP00000039078;	100856101
Canis_familiaris	TSHZ2	ENSCAFG00000011808	zf-C2H2	ENSCAFP00000039700;ENSCAFP00000017362;	-
Canis_familiaris	EOMES	ENSCAFG00000005510	T-box	ENSCAFP00000036278;ENSCAFP00000008242;ENSCAFP00000042151;	485636
Canis_familiaris	ZNF575	ENSCAFG00000004751	zf-C2H2	ENSCAFP00000041147;ENSCAFP00000007080;	484469
Canis_familiaris	SNAPC4	ENSCAFG00000019683	MYB	ENSCAFP00000029125;ENSCAFP00000035992;ENSCAFP00000037665;	491251
Canis_familiaris	-	ENSCAFG00000030466	zf-LITAF-like	ENSCAFP00000027893;ENSCAFP00000042652;	490004
Canis_familiaris	ZNF570	ENSCAFG00000030575	zf-C2H2	ENSCAFP00000039297;	100856587
Canis_familiaris	ELF2	ENSCAFG00000003733	ETS	ENSCAFP00000005573;	476080
Canis_familiaris	ZNF672	ENSCAFG00000003152	zf-C2H2	ENSCAFP00000004698;	482699
Canis_familiaris	FOXP3	ENSCAFG00000015934	Fork_head	ENSCAFP00000036755;ENSCAFP00000023435;	491876
Canis_familiaris	-	ENSCAFG00000028550	zf-C2H2	ENSCAFP00000041924;	-
Canis_familiaris	ZNF605	ENSCAFG00000006033	zf-C2H2	ENSCAFP00000009072;	486220
Canis_familiaris	MNT	ENSCAFG00000019295	bHLH	ENSCAFP00000028481;	-
Canis_familiaris	BBX	ENSCAFG00000009867	HMG	ENSCAFP00000014515;	478551
Canis_familiaris	ZNF146	ENSCAFG00000031807	zf-C2H2	ENSCAFP00000038186;	102152132
Canis_familiaris	ZNF398	ENSCAFG00000004429	zf-C2H2	ENSCAFP00000040973;ENSCAFP00000006613;	100687206
Canis_familiaris	MTA3	ENSCAFG00000006527	zf-GATA	ENSCAFP00000009773;	-
Canis_familiaris	ZBTB11	ENSCAFG00000009599	ZBTB	ENSCAFP00000040542;ENSCAFP00000040542;ENSCAFP00000014103;ENSCAFP00000014103;	487956
Canis_familiaris	CEBPB	ENSCAFG00000031326	TF_bZIP	ENSCAFP00000036854;	-
Canis_familiaris	YY1	ENSCAFG00000017894	zf-C2H2	ENSCAFP00000026407;	611171
Canis_familiaris	PRDM10	ENSCAFG00000010164	zf-C2H2	ENSCAFP00000041652;ENSCAFP00000014929;	489279
Canis_familiaris	FOSB	ENSCAFG00000004443	TF_bZIP	ENSCAFP00000006628;	484445
Canis_familiaris	ATOH1	ENSCAFG00000010016	bHLH	ENSCAFP00000014743;	487864
Canis_familiaris	THAP7	ENSCAFG00000030978	THAP	ENSCAFP00000038412;	486438
Canis_familiaris	PITX1	ENSCAFG00000001065	Homeobox	ENSCAFP00000001499;	481513
Canis_familiaris	GMEB1	ENSCAFG00000011711	SAND	ENSCAFP00000017230;	487330
Canis_familiaris	KLF11	ENSCAFG00000003405	zf-C2H2	ENSCAFP00000005062;	475665
Canis_familiaris	ARID3B	ENSCAFG00000017932	ARID	ENSCAFP00000026472;	487646
Canis_familiaris	ARID4A	ENSCAFG00000023936	ARID	ENSCAFP00000022671;	480339
Canis_familiaris	ZNF283	ENSCAFG00000032633	zf-C2H2	ENSCAFP00000041277;	613011
Canis_familiaris	WT1	ENSCAFG00000007426	zf-C2H2	ENSCAFP00000011048;	609253
Canis_familiaris	HOXA6	ENSCAFG00000002953	Homeobox	ENSCAFP00000004377;	111089956
Canis_familiaris	-	ENSCAFG00000008104	HMG	ENSCAFP00000032692;	-
Canis_familiaris	TEF	ENSCAFG00000001095	TF_bZIP	ENSCAFP00000001535;ENSCAFP00000001533;	607883
Canis_familiaris	EBF4	ENSCAFG00000006631	COE	ENSCAFP00000009901;	485803
Canis_familiaris	HMGB3	ENSCAFG00000028715	HMG	ENSCAFP00000037265;	481073
Canis_familiaris	-	ENSCAFG00000015098	HMG	ENSCAFP00000022261;	476671
Canis_familiaris	SOX10	ENSCAFG00000001436	HMG	ENSCAFP00000002067;	481258
Canis_familiaris	PBX4	ENSCAFG00000014191	Homeobox	ENSCAFP00000019597;ENSCAFP00000020904;	609679
Canis_familiaris	THAP4	ENSCAFG00000013012	THAP	ENSCAFP00000019175;	-
Canis_familiaris	-	ENSCAFG00000029343	zf-C2H2	ENSCAFP00000040869;	-
Canis_familiaris	ZNF81	ENSCAFG00000015170	zf-C2H2	ENSCAFP00000022348;	491863
Canis_familiaris	HOXB6	ENSCAFG00000016854	Homeobox	ENSCAFP00000024788;	-
Canis_familiaris	RFX3	ENSCAFG00000002053	RFX	ENSCAFP00000003031;ENSCAFP00000041742;	476339
Canis_familiaris	HOXB8	ENSCAFG00000016860	Homeobox	ENSCAFP00000024802;	491059
Canis_familiaris	THRA	ENSCAFG00000016173	THR-like	ENSCAFP00000023858;	-
Canis_familiaris	ZNF446	ENSCAFG00000031873	zf-C2H2	ENSCAFP00000037820;	-
Canis_familiaris	TSC22D2	ENSCAFG00000008387	TSC22	ENSCAFP00000012330;ENSCAFP00000036803;	477111
Canis_familiaris	STAT3	ENSCAFG00000015213	STAT	ENSCAFP00000022438;	490967
Canis_familiaris	PAX3	ENSCAFG00000016041	PAX	ENSCAFP00000023626;	488544
Canis_familiaris	AEBP2	ENSCAFG00000012441	zf-C2H2	ENSCAFP00000018329;	486656
Canis_familiaris	ZFHX3	ENSCAFG00000020243	Homeobox	ENSCAFP00000030025;	489729
Canis_familiaris	RCOR2	ENSCAFG00000014777	MYB	ENSCAFP00000021796;	483768
Canis_familiaris	MIER1	ENSCAFG00000018549	MYB	ENSCAFP00000037350;ENSCAFP00000027376;	479536
Canis_familiaris	ZBTB38	ENSCAFG00000007664	ZBTB	ENSCAFP00000038053;ENSCAFP00000038053;	477096
Canis_familiaris	ZNF282	ENSCAFG00000004442	zf-C2H2	ENSCAFP00000006627;ENSCAFP00000006617;	482785
Canis_familiaris	SMAD1	ENSCAFG00000007659	MH1	ENSCAFP00000011373;ENSCAFP00000011384;	475456
Canis_familiaris	NCOR2	ENSCAFG00000006985	MYB	ENSCAFP00000036765;ENSCAFP00000010374;	486242
Canis_familiaris	ZNF391	ENSCAFG00000031680	zf-C2H2	ENSCAFP00000038226;	102151476
Canis_familiaris	ARID2	ENSCAFG00000009335	ARID	ENSCAFP00000013757;ENSCAFP00000042586;	100688573
Canis_familiaris	SOX30	ENSCAFG00000017351	HMG	ENSCAFP00000025564;ENSCAFP00000040960;	479316
Canis_familiaris	MZF1	ENSCAFG00000031861	zf-C2H2	ENSCAFP00000042491;	484220
Canis_familiaris	RELB	ENSCAFG00000004597	RHD	ENSCAFP00000006862;ENSCAFP00000036658;	484454
Canis_familiaris	SOX15	ENSCAFG00000016662	HMG	ENSCAFP00000024504;	100688349
Canis_familiaris	-	ENSCAFG00000006206	bHLH	ENSCAFP00000009301;	486009
Canis_familiaris	ZNF37A	ENSCAFG00000009862	zf-C2H2	ENSCAFP00000009374;	488951
Canis_familiaris	HOXD11	ENSCAFG00000013436	Homeobox	ENSCAFP00000019793;	106557475
Canis_familiaris	-	ENSCAFG00000029869	zf-C2H2	ENSCAFP00000042616;	102152064
Canis_familiaris	ETV5	ENSCAFG00000013420	ETS	ENSCAFP00000019797;	607474
Canis_familiaris	DZIP1	ENSCAFG00000005465	zf-C2H2	ENSCAFP00000008155;	476964
Canis_familiaris	OLIG2	ENSCAFG00000028529	bHLH	ENSCAFP00000041269;	100856424
Canis_familiaris	ZNF792	ENSCAFG00000032164	zf-C2H2	ENSCAFP00000039241;	484586
Canis_familiaris	ZFP2	ENSCAFG00000031084	zf-C2H2	ENSCAFP00000038973;	474648
Canis_familiaris	ETV3	ENSCAFG00000016469	ETS	ENSCAFP00000024230;	480119
Canis_familiaris	DDIT3	ENSCAFG00000030112	TF_bZIP	ENSCAFP00000039330;	607439
Canis_familiaris	POU3F1	ENSCAFG00000003201	Pou	ENSCAFP00000033065;	-
Canis_familiaris	RXRA	ENSCAFG00000019838	RXR-like	ENSCAFP00000029376;	491278
Canis_familiaris	ADNP2	ENSCAFG00000000007	Others	-	100686027
Canis_familiaris	BCLAF1	ENSCAFG00000000245	Others	-	483999
Canis_familiaris	YEATS4	ENSCAFG00000000428	Others	-	474443
Canis_familiaris	TCF19	ENSCAFG00000000483	Others	-	474835
Canis_familiaris	ZNF608	ENSCAFG00000000569	Others	-	481484
Canis_familiaris	TFB1M	ENSCAFG00000000581	Others	-	476253
Canis_familiaris	ZNF706	ENSCAFG00000000584	Others	-	607293
Canis_familiaris	ZNF318	ENSCAFG00000001847	Others	-	609493
Canis_familiaris	XPA	ENSCAFG00000002454	Others	-	481623
Canis_familiaris	EPAS1	ENSCAFG00000002627	Others	-	474578
Canis_familiaris	TAX1BP1	ENSCAFG00000002995	Others	-	475264
Canis_familiaris	PLEK	ENSCAFG00000003260	Others	-	442956
Canis_familiaris	AKNA	ENSCAFG00000003340	Others	-	481687
Canis_familiaris	KIAA1549	ENSCAFG00000004115	Others	-	482778
Canis_familiaris	-	ENSCAFG00000004124	Others	-	-
Canis_familiaris	MLLT10	ENSCAFG00000004145	Others	-	487096
Canis_familiaris	CNBP	ENSCAFG00000004320	Others	-	476518
Canis_familiaris	CENPA	ENSCAFG00000004457	Others	-	475692
Canis_familiaris	GPBP1L1	ENSCAFG00000004466	Others	-	475372
Canis_familiaris	ZNF862	ENSCAFG00000004539	Others	-	610840
Canis_familiaris	PREB	ENSCAFG00000004688	Others	-	483007
Canis_familiaris	CEBPZ	ENSCAFG00000006085	Others	-	483035
Canis_familiaris	PURG	ENSCAFG00000006442	Others	-	482870
Canis_familiaris	TMF1	ENSCAFG00000006553	Others	-	476561
Canis_familiaris	RAG1	ENSCAFG00000006808	Others	-	483420
Canis_familiaris	RBCK1	ENSCAFG00000006921	Others	-	485818
Canis_familiaris	GPBP1	ENSCAFG00000006945	Others	-	478062
Canis_familiaris	-	ENSCAFG00000008181	Others	-	611500
Canis_familiaris	ZNF395	ENSCAFG00000008300	Others	-	486094
Canis_familiaris	ZNF704	ENSCAFG00000008422	Others	-	610881
Canis_familiaris	SPZ1	ENSCAFG00000008854	Others	-	488928
Canis_familiaris	PHTF1	ENSCAFG00000009197	Others	-	-
Canis_familiaris	THYN1	ENSCAFG00000009772	Others	-	-
Canis_familiaris	NFRKB	ENSCAFG00000010199	Others	-	489280
Canis_familiaris	TET2	ENSCAFG00000010876	Others	-	478499
Canis_familiaris	ZNFX1	ENSCAFG00000011408	Others	-	477260
Canis_familiaris	GABPB2	ENSCAFG00000012427	Others	-	475841
Canis_familiaris	CARF	ENSCAFG00000012545	Others	-	478877
Canis_familiaris	SLC2A4RG	ENSCAFG00000013059	Others	-	485979
Canis_familiaris	-	ENSCAFG00000013064	Others	-	100683974
Canis_familiaris	ZNF750	ENSCAFG00000013098	Others	-	608362
Canis_familiaris	CREBL2	ENSCAFG00000013248	Others	-	611207
Canis_familiaris	ZNF280B	ENSCAFG00000013594	Others	-	100855749
Canis_familiaris	LTF	ENSCAFG00000013763	Others	-	484787
Canis_familiaris	MYEF2	ENSCAFG00000014008	Others	-	487544
Canis_familiaris	RFXANK	ENSCAFG00000014341	Others	-	476662
Canis_familiaris	SMARCAL1	ENSCAFG00000014421	Others	-	478903
Canis_familiaris	GABPB1	ENSCAFG00000015104	Others	-	608465
Canis_familiaris	BLZF1	ENSCAFG00000015247	Others	-	490354
Canis_familiaris	ZNF503	ENSCAFG00000015427	Others	-	489058
Canis_familiaris	LYAR	ENSCAFG00000015675	Others	-	479095
Canis_familiaris	HIF1A	ENSCAFG00000015718	Others	-	480348
Canis_familiaris	AHCTF1	ENSCAFG00000015937	Others	-	480106
Canis_familiaris	ZNF280D	ENSCAFG00000016112	Others	-	478315
Canis_familiaris	ZNF488	ENSCAFG00000016189	Others	-	489083
Canis_familiaris	CC2D1A	ENSCAFG00000016566	Others	-	484911
Canis_familiaris	-	ENSCAFG00000016771	Others	-	-
Canis_familiaris	CREBRF	ENSCAFG00000016798	Others	-	612888
Canis_familiaris	ELMSAN1	ENSCAFG00000016864	Others	-	490775
Canis_familiaris	PHB	ENSCAFG00000016926	Others	-	480547
Canis_familiaris	-	ENSCAFG00000016929	Others	-	490422
Canis_familiaris	ZNF609	ENSCAFG00000017094	Others	-	478342
Canis_familiaris	SETBP1	ENSCAFG00000017676	Others	-	490472
Canis_familiaris	-	ENSCAFG00000018271	Others	-	-
Canis_familiaris	-	ENSCAFG00000018403	Others	-	-
Canis_familiaris	NKRF	ENSCAFG00000018411	Others	-	100684319
Canis_familiaris	ZNF414	ENSCAFG00000018529	Others	-	-
Canis_familiaris	KHSRP	ENSCAFG00000018667	Others	-	485022
Canis_familiaris	ZNF280C	ENSCAFG00000018759	Others	-	481049
Canis_familiaris	CAPN15	ENSCAFG00000019667	Others	-	490097
Canis_familiaris	TCF25	ENSCAFG00000019808	Others	-	608053
Canis_familiaris	CIZ1	ENSCAFG00000020086	Others	-	480709
Canis_familiaris	ZNF326	ENSCAFG00000020195	Others	-	612406
Canis_familiaris	-	ENSCAFG00000029994	Others	-	-
Canis_familiaris	-	ENSCAFG00000032045	Others	-	-
Canis_familiaris	-	ENSCAFG00000032306	Others	-	478406
Caenorhabditis_elegans	che-1	WBGene00000483	zf-C2H2	C55B7b;C55B7a;	183847
Caenorhabditis_elegans	ztf-26	WBGene00010137	zf-C2H2	F55H12c;F55H12b;F55H12a;	172699
Caenorhabditis_elegans	ceh-89	WBGene00009231	Homeobox	F28H6a;	181523
Caenorhabditis_elegans	dpy-20	WBGene00001079	zf-BED	T22B3;	178105
Caenorhabditis_elegans	hlh-32	WBGene00013665	bHLH	Y105C5B;	3565279
Caenorhabditis_elegans	R07E5.5	WBGene00011113	zf-C2H2	R07E5;	187681
Caenorhabditis_elegans	egrh-3	WBGene00044651	zf-C2H2	Y94H6Aa;	4363076
Caenorhabditis_elegans	nhr-61	WBGene00003651	Miscellaneous	W01D2b;W01D2b;W01D2a;W01D2b;W01D2a;W01D2a;	175142
Caenorhabditis_elegans	M03D4.4	WBGene00019751	zf-C2H2	M03D4b;M03D4a;	177375
Caenorhabditis_elegans	crh-2	WBGene00016162	TF_bZIP	C27D6d;C27D6a;C27D6c;C27D6b;C27D6a;	259434
Caenorhabditis_elegans	ham-2	WBGene00001821	zf-C2H2	C07A12a;C07A12b;	180727
Caenorhabditis_elegans	hmg-5	WBGene00001975	HMG	F45E4;	177543
Caenorhabditis_elegans	ceh-30	WBGene00000451	Homeobox	C33D12;C33D12;	191620
Caenorhabditis_elegans	nhr-40	WBGene00003630	Miscellaneous	T03G6b;T03G6c;T03G6a;	180560
Caenorhabditis_elegans	tbx-8	WBGene00006545	T-box	T07C4;	176450
Caenorhabditis_elegans	ceh-63	WBGene00045215	Homeobox	C02F12a;	6418830
Caenorhabditis_elegans	Y87G2A.19	WBGene00044260	zf-LITAF-like	Y87G2A;Y87G2A;	3565150
Caenorhabditis_elegans	nhr-237	WBGene00021610	Miscellaneous	Y46H3Da;Y46H3Db;	189970
Caenorhabditis_elegans	ceh-88	WBGene00008195	Homeobox	C49C3;	178514
Caenorhabditis_elegans	ztf-6	WBGene00012317	zf-C2H2	W06H12;	173014
Caenorhabditis_elegans	nhr-54	WBGene00003644	Miscellaneous	F36D3;	180106
Caenorhabditis_elegans	let-607	WBGene00002783	TF_bZIP	F57B10;F57B10;	266837
Caenorhabditis_elegans	tbx-38	WBGene00006557	T-box	C24H11;	182861
Caenorhabditis_elegans	nhr-139	WBGene00016365	Miscellaneous	C33G8;	183179
Caenorhabditis_elegans	tab-1	WBGene00006380	Homeobox	F31E8a;F31E8b;	185156
Caenorhabditis_elegans	C27A12.2	WBGene00016154	zf-C2H2	C27A12;	172281
Caenorhabditis_elegans	ceh-81	WBGene00018434	Homeobox	F45C12;	185767
Caenorhabditis_elegans	sea-2	WBGene00004751	zf-C2H2	K10G6i;K10G6r;K10G6n;K10G6k;K10G6f;K10G6m;K10G6l;K10G6h;K10G6l;K10G6c;K10G6q;K10G6j;K10G6d;K10G6o;K10G6g;K10G6o;K10G6a;K10G6b;K10G6s;K10G6n;K10G6k;	173738
Caenorhabditis_elegans	hlh-12	WBGene00001956	bHLH	C28C12;	182980
Caenorhabditis_elegans	mml-1	WBGene00003378	bHLH	T20B12a;T20B12b;	176050
Caenorhabditis_elegans	nhr-25	WBGene00003623	SF-like	F11C1b;F11C1a;F11C1a;F11C1b;	181432
Caenorhabditis_elegans	hmg-1	WBGene00001972	HMG	F47D12c;F47D12a;F47D12b;F47D12c;F47D12a;	175890
Caenorhabditis_elegans	Y40H7A.11	WBGene00012748	zf-LITAF-like	Y40H7A;	189810
Caenorhabditis_elegans	lin-39	WBGene00003024	Homeobox	C07H6;C07H6;	176068
Caenorhabditis_elegans	unc-3	WBGene00006743	COE	Y16B4A;	181573
Caenorhabditis_elegans	bro-1	WBGene00000272	CBF	F56A3;	172158
Caenorhabditis_elegans	nhr-80	WBGene00003670	RXR-like	H10E21a;H10E21b;	175167
Caenorhabditis_elegans	dmd-11	WBGene00007930	DM	C34D1;	183203
Caenorhabditis_elegans	dmd-8	WBGene00020708	DM	T22H9;T22H9;	188771
Caenorhabditis_elegans	nhr-73	WBGene00003663	Miscellaneous	C27C7;	191722
Caenorhabditis_elegans	sox-2	WBGene00004949	HMG	K08A8b;K08A8b;K08A8a;K08A8a;K08A8a;	181002
Caenorhabditis_elegans	tra-1	WBGene00006604	zf-C2H2	Y47D3Aa;Y47D3Ab;	176548
Caenorhabditis_elegans	C30G4.4	WBGene00016269	TSC22	C30G4k;C30G4o;C30G4g;C30G4m;C30G4r;C30G4n;C30G4p;C30G4s;C30G4q;C30G4s;C30G4e;C30G4s;C30G4j;C30G4j;C30G4b;C30G4l;C30G4r;C30G4q;C30G4r;C30G4h;C30G4l;C30G4i;C30G4s;C30G4s;C30G4n;C30G4c;C30G4d;C30G4f;C30G4p;C30G4a;C30G4q;C30G4s;	181746
Caenorhabditis_elegans	egl-46	WBGene00001210	zf-C2H2	K11G9;	179058
Caenorhabditis_elegans	Y37D8A.8	WBGene00012549	zf-LITAF-like	Y37D8A;	189616
Caenorhabditis_elegans	atf-5	WBGene00000221	TF_bZIP	T04C10;T04C10;	181576
Caenorhabditis_elegans	nhr-123	WBGene00003713	Miscellaneous	M02H5;	187411
Caenorhabditis_elegans	unc-42	WBGene00006778	Homeobox	F58E6a;F58E6e;F58E6d;F58E6b;	192081
